external_id,name,description,unit,compdev,location5,pointtype,convers,descriptor,digitalset,zero,filtercode,compdevpercent,compressing,tag,srcptid,displaydigits,recno,excdev,userreal2,userreal1,totalcode,ptclassname,typicalvalue,pointid,pointsource,location1,location2,location3,location4,shutdown,compmin,ptclassrev,scan,userint2,userint1,excdevpercent,archiving,instrumenttag,compmax,ptclassid,squareroot,sourcetag,excmin,exdesc,future,excmax,step,engunits,span
pi:160032,VAL_23_FIC_92543_03:Z.X.Value,PH 1stStgComp First AntSrgStat,,0,2,Float32,1,PH 1stStgComp First AntSrgStat,,0,0,0,0,VAL_23_FIC_92543_03:Z.X.Value,0,-5,144532,0,0,0,0,classic,50,160032,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_FIC_92543_03:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160787,VAL_23-TIC-92604:Control Module:PP,PH 1stStgDiscCool Gas Out Gain,-,0,0,Float32,1,PH 1stStgDiscCool Gas Out Gain,,0,0,0,0,VAL_23-TIC-92604:Control Module:PP,0,-5,145287,0,0,0,0,classic,50,160787,LAB-WAS-VAL800,1,0,1,1,0,0,1,0,0,0,0,1,23-TIC-92604:Control Module:PP,86400,2,0,,0,,0,86400,0,-,100
pi:160243,VAL_23-KA-9101-M01_Motor_startup_supervision_MOTstart:VALUE,PH (SwitchGear),,0,2,Digital,1,PH (SwitchGear),Valhall_True_False,147,0,0,0,VAL_23-KA-9101-M01_Motor_startup_supervision_MOTstart:VALUE,0,-5,144743,0,0,0,0,classic,0,160243,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01_Motor_startup_supervision_MOTstart:VALUE,3600,2,0,,0,,0,0,1,,1
pi:161014,VAL_23-YA-96105-01:Z.X.Value,PH 1stStg Comp 1 JournBRG DE,,0,0,Float32,1,PH 1stStg Comp 1 JournBRG DE,,0,0,0,0,VAL_23-YA-96105-01:Z.X.Value,0,-5,145514,0,0,0,0,classic,50,161014,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-YA-96105-01:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160883,VAL_23-TT-92512:X.Value,PH 1stStgSuctCool Gas In,,0,2,Float32,1,PH 1stStgSuctCool Gas In,,0,0,0,0,VAL_23-TT-92512:X.Value,0,-5,145383,0,0,0,0,classic,50,160883,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TT-92512:X.Value,3600,2,0,,0,,0,0,0,,100
pi:163658,VAL_45-TT-92607A:X.Value,PH 1stStgDiscClr CoolMed Out,,0,2,Float32,1,PH 1stStgDiscClr CoolMed Out,,0,0,0,0,VAL_45-TT-92607A:X.Value,0,-5,148158,0,0,0,0,classic,50,163658,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,45-TT-92607A:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160547,VAL_23-LY-92529_DensityBands_03oilLL:VALUE,PH (Profiler) Density Band 4 Lower Limit (OIL),Kg/m3,0,2,Float32,1,PH (Profiler) Density Band 4 Lower Limit (OIL),,0,0,0,0,VAL_23-LY-92529_DensityBands_03oilLL:VALUE,0,-5,145047,0,0,0,0,classic,50,160547,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_DensityBands_03oilLL:VALUE,3600,2,0,,0,,0,0,0,Kg/m3,100
pi:160228,VAL_23-KA-9101_SPD:VALUE,PH (CBM) 1st Stage Shft Pwr Dev,,0,2,Float32,1,PH (CBM) 1st Stage Shft Pwr Dev,,0,0,0,0,VAL_23-KA-9101_SPD:VALUE,0,-5,144728,0,0,0,0,classic,50,160228,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101_SPD:VALUE,3600,2,0,,0,,0,0,0,,100
pi:163657,VAL_45-TT-92606:X.Value,PH 1stStgDiscClr CoolMed Sply,,0,2,Float32,1,PH 1stStgDiscClr CoolMed Sply,,0,0,0,0,VAL_45-TT-92606:X.Value,0,-5,148157,0,0,0,0,classic,50,163657,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,45-TT-92606:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160644,VAL_23-PDT-96143:X.Value,PH 1st Stg Encl Coalesar Filter,,0,2,Float32,1,PH 1st Stg Encl Coalesar Filter,,0,0,0,0,VAL_23-PDT-96143:X.Value,0,-5,145144,0,0,0,0,classic,50,160644,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PDT-96143:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160519,VAL_23-LT-92523:Z.X1.Value,PH 1stStgSuctScrubber,,0,2,Float32,1,PH 1stStgSuctScrubber,,0,0,0,0,VAL_23-LT-92523:Z.X1.Value,0,-5,145019,0,0,0,0,classic,50,160519,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LT-92523:Z.X1.Value,3600,2,0,,0,,0,0,0,,100
pi:160496,VAL_23-LIC-92521:Control Module:PP,PH 1stStgSuctScrubber Level Gain,-,0,2,Float32,1,PH 1stStgSuctScrubber Level Gain,,0,0,0,0,VAL_23-LIC-92521:Control Module:PP,0,-5,144996,0,0,0,0,classic,50,160496,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LIC-92521:Control Module:PP,3600,2,0,,0,,0,0,0,-,100
pi:160549,VAL_23-LY-92529_DensityBands_04emulsionLL:VALUE,PH (Profiler) Density Band 3 Lower Limit (EMULSION),Kg/m3,0,2,Float32,1,PH (Profiler) Density Band 3 Lower Limit (EMULSION),,0,0,0,0,VAL_23-LY-92529_DensityBands_04emulsionLL:VALUE,0,-5,145049,0,0,0,0,classic,50,160549,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_DensityBands_04emulsionLL:VALUE,3600,2,0,,0,,0,0,0,Kg/m3,100
pi:160884,VAL_23-TT-92533:X.Value,PH 1stStgComp Suction,DegC,0,2,Float32,1,PH 1stStgComp Suction,,0,0,0,0,VAL_23-TT-92533:X.Value,0,-5,145384,0,0,0,0,classic,50,160884,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TT-92533:X.Value,3600,2,0,,0,,0,0,0,DegC,100
pi:160193,VAL_23-FT-96159:X.Value,PH 1stStg Comp Buffer Gas NDE,,0,2,Float32,1,PH 1stStg Comp Buffer Gas NDE,,0,0,0,0,VAL_23-FT-96159:X.Value,0,-5,144693,0,0,0,0,classic,50,160193,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-FT-96159:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160844,VAL_23-TIC-96148:Z.X.Value,PH 1stStg Comp Seal Gas Measured Value,degC,0,2,Float32,1,PH 1stStg Comp Seal Gas Measured Value,,0,0,0,0,VAL_23-TIC-96148:Z.X.Value,0,-5,145344,0,0,0,0,classic,50,160844,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-96148:Z.X.Value,3600,2,0,,0,,0,0,0,degC,100
pi:160038,VAL_23_FIC_92543_09:Z.X.Value,PH 1stStgComp AntSrg Limit 2 SP,,0,2,Float32,1,PH 1stStgComp AntSrg Limit 2 SP,,0,0,0,0,VAL_23_FIC_92543_09:Z.X.Value,0,-5,144538,0,0,0,0,classic,50,160038,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_FIC_92543_09:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160553,VAL_23-LY-92529_DensityBands_06sandLL:VALUE,PH (Profiler) Density Band 1 Lower Limit (SAND),Kg/m3,0,2,Float32,1,PH (Profiler) Density Band 1 Lower Limit (SAND),,0,0,0,0,VAL_23-LY-92529_DensityBands_06sandLL:VALUE,0,-5,145053,0,0,0,0,classic,50,160553,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_DensityBands_06sandLL:VALUE,3600,2,0,,0,,0,0,0,Kg/m3,100
pi:160934,VAL_23-TT-96183:X.Value,PH 1stStg Lube Oil Reservoir,,0,2,Float32,1,PH 1stStg Lube Oil Reservoir,,0,0,0,0,VAL_23-TT-96183:X.Value,0,-5,145434,0,0,0,0,classic,50,160934,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TT-96183:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160914,VAL_23-TT-96112-01:Z.X.Value,PH 1stStg Comp 1 Journ BRG NDE,,0,0,Float32,1,PH 1stStg Comp 1 Journ BRG NDE,,0,0,0,0,VAL_23-TT-96112-01:Z.X.Value,0,-5,145414,0,0,0,0,classic,50,160914,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-TT-96112-01:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160217,VAL_23-KA-9101_APE:VALUE,PH (CBM) 1st Stage ActCompr Poly Eff,,0,2,Float32,1,PH (CBM) 1st Stage ActCompr Poly Eff,,0,0,0,0,VAL_23-KA-9101_APE:VALUE,0,-5,144717,0,0,0,0,classic,50,160217,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101_APE:VALUE,3600,2,0,,0,,0,0,0,,100
pi:160887,VAL_23-TT-92602:X.Value,PH 1stStgDiscCool Gas In,,0,2,Float32,1,PH 1stStgDiscCool Gas In,,0,0,0,0,VAL_23-TT-92602:X.Value,0,-5,145387,0,0,0,0,classic,50,160887,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TT-92602:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160648,VAL_23-PDT-96162:X.Value,PH 1st Stg Comp Booster,,0,2,Float32,1,PH 1st Stg Comp Booster,,0,0,0,0,VAL_23-PDT-96162:X.Value,0,-5,145148,0,0,0,0,classic,50,160648,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PDT-96162:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160911,VAL_23-TT-96104-03:Z.X.Value,PH 1stStg Comp Thrust BRG OUT,,0,0,Float32,1,PH 1stStg Comp Thrust BRG OUT,,0,0,0,0,VAL_23-TT-96104-03:Z.X.Value,0,-5,145411,0,0,0,0,classic,50,160911,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-TT-96104-03:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160789,VAL_23-TIC-92604:MODE,PH 1stStgDiscCool Gas Out Mode,,0,0,String,1,PH 1stStgDiscCool Gas Out Mode,,0,0,0,0,VAL_23-TIC-92604:MODE,0,-5,145289,0,0,0,0,classic,50,160789,C,0,0,0,7,0,0,1,1,0,0,0,1,,28800,2,0,,0,"if (('VAL_23-TIC-92604:Control Module:BA') = ""True"" AND ('VAL_23-TIC-92604:Control Module:BX') = ""False"") THEN ""AUTO"" ELSE if (('VAL_23-TIC-92604:Control Module:BA') = ""True"" AND ('VAL_23-TIC-92604:Control Module:BX') = ""True"") THEN ""E1"" ELSE if ('VAL_23-TIC-92604:Control Module:BA') = ""False"" then ""MAN"" ELSE ""N/A""",0,600,1,,100
pi:160254,VAL_23-KA-9101-M01_Reactive_power_kVAr:VALUE,PH (SwitchGear),kVAr,0,2,Float32,1,PH (SwitchGear),,0,0,0,0,VAL_23-KA-9101-M01_Reactive_power_kVAr:VALUE,0,-5,144754,0,0,0,0,classic,50,160254,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01_Reactive_power_kVAr:VALUE,3600,2,0,,0,,0,0,0,kVAr,100
pi:160837,VAL_23-TIC-96148:Control Module:BA,PH 1stStg Comp Seal Gas Auto,-,0,2,Digital,1,PH 1stStg Comp Seal Gas Auto,Valhall_True_False,147,0,0,0,VAL_23-TIC-96148:Control Module:BA,0,-5,145337,0,0,0,0,classic,0,160837,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-96148:Control Module:BA,3600,2,0,,0,,0,0,1,-,1
pi:160236,VAL_23-KA-9101-M01_Current_L2:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ Current (L2),A,0,2,Float32,1,PH (SwitchGear) MV-COMP.M. FEEDER/ Current (L2),,0,0,0,0,VAL_23-KA-9101-M01_Current_L2:VALUE,0,-5,144736,0,0,0,0,classic,50,160236,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01_Current_L2:VALUE,3600,2,0,,0,,0,0,0,A,100
pi:160780,VAL_23-TIC-92504:MODE,PH 1stStgSuctCool Gas Out Mode,,0,0,String,1,PH 1stStgSuctCool Gas Out Mode,,0,0,0,0,VAL_23-TIC-92504:MODE,0,-5,145280,0,0,0,0,classic,50,160780,C,0,0,0,7,0,0,1,1,0,0,0,1,,28800,2,0,,0,"if (('VAL_23-TIC-92504:Control Module:BA') = ""True"" AND ('VAL_23-TIC-92504:Control Module:BX') = ""False"") THEN ""AUTO"" ELSE if (('VAL_23-TIC-92504:Control Module:BA') = ""True"" AND ('VAL_23-TIC-92504:Control Module:BX') = ""True"") THEN ""E1"" ELSE if ('VAL_23-TIC-92504:Control Module:BA') = ""False"" then ""MAN"" ELSE ""N/A""",0,600,1,,100
pi:160580,VAL_23-NY-96144-05:VALUE,PH (CBM) Phase B Positive NQN,-,0,2,Float32,1,PH (CBM) Phase B Positive NQN,,0,0,0,0,VAL_23-NY-96144-05:VALUE,0,-5,145080,0,0,0,0,classic,50,160580,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-NY-96144-05:VALUE,3600,2,0,,0,,0,0,0,-,100
pi:160497,VAL_23-LIC-92521:Control Module:YR,PH 1stStgSuctScrubber Level Working Setpoint,%,0,2,Float32,1,PH 1stStgSuctScrubber Level Working Setpoint,,0,0,0,0,VAL_23-LIC-92521:Control Module:YR,0,-5,144997,0,0,0,0,classic,50,160497,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LIC-92521:Control Module:YR,3600,2,0,,0,,0,0,1,%,100
pi:160033,VAL_23_FIC_92543_04:Z.X.Value,PH 1stStgComp First AntSrg Dev,,0,2,Float32,1,PH 1stStgComp First AntSrg Dev,,0,0,0,0,VAL_23_FIC_92543_04:Z.X.Value,0,-5,144533,0,0,0,0,classic,50,160033,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_FIC_92543_04:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160237,VAL_23-KA-9101-M01_Current_L3:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ Current (L3),A,0,2,Float32,1,PH (SwitchGear) MV-COMP.M. FEEDER/ Current (L3),,0,0,0,0,VAL_23-KA-9101-M01_Current_L3:VALUE,0,-5,144737,0,0,0,0,classic,50,160237,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01_Current_L3:VALUE,3600,2,0,,0,,0,0,0,A,100
pi:160621,VAL_23-PDI-96149:X.Value,PH 1st Stg Comp Over Inner Seal,,0,2,Float32,1,PH 1st Stg Comp Over Inner Seal,,0,0,0,0,VAL_23-PDI-96149:X.Value,0,-5,145121,0,0,0,0,classic,50,160621,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PDI-96149:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160701,VAL_23-PT-92535:X.Value,PH 1stStgComp Suction,bar,0,2,Float32,1,PH 1stStgComp Suction,,0,0,0,0,VAL_23-PT-92535:X.Value,0,-5,145201,0,0,0,0,classic,50,160701,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PT-92535:X.Value,3600,2,0,,0,,0,0,0,bar,100
pi:160190,VAL_23-FT-96151:X.Value,PH 1stStg Comp Inner Seal DE,,0,2,Float32,1,PH 1stStg Comp Inner Seal DE,,0,0,0,0,VAL_23-FT-96151:X.Value,0,-5,144690,0,0,0,0,classic,50,160190,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-FT-96151:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160767,VAL_23-TE-96137-03:X.Value,PH 1stStg Mtr Hot Air,,0,2,Float32,1,PH 1stStg Mtr Hot Air,,0,0,0,0,VAL_23-TE-96137-03:X.Value,0,-5,145267,0,0,0,0,classic,50,160767,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TE-96137-03:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160550,VAL_23-LY-92529_DensityBands_04emulsionUL:VALUE,PH (Profiler) Density Band 3 Upper Limit (EMULSION),Kg/m3,0,2,Float32,1,PH (Profiler) Density Band 3 Upper Limit (EMULSION),,0,0,0,0,VAL_23-LY-92529_DensityBands_04emulsionUL:VALUE,0,-5,145050,0,0,0,0,classic,50,160550,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_DensityBands_04emulsionUL:VALUE,3600,2,0,,0,,0,0,0,Kg/m3,100
pi:160253,VAL_23-KA-9101-M01_OC_low_stage_residual_NEF1low:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ 51-1 Non Directional Earth Fault (trip Io>),,0,2,Digital,1,PH (SwitchGear) MV-COMP.M. FEEDER/ 51-1 Non Directional Earth Fault (trip Io>),Valhall_True_False,147,0,0,0,VAL_23-KA-9101-M01_OC_low_stage_residual_NEF1low:VALUE,0,-5,144753,0,0,0,0,classic,0,160253,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01_OC_low_stage_residual_NEF1low:VALUE,3600,2,0,,0,,0,0,1,,1
pi:160242,VAL_23-KA-9101-M01_MCB_failure-Motor_Tripping:VALUE,"PH (SwitchGear) MV-COMP.M. FEEDER/ MCB failure - Motor, Tripping",,0,2,Digital,1,"PH (SwitchGear) MV-COMP.M. FEEDER/ MCB failure - Motor, Tripping",Valhall_True_False,147,0,0,0,VAL_23-KA-9101-M01_MCB_failure-Motor_Tripping:VALUE,0,-5,144742,0,0,0,0,classic,0,160242,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01_MCB_failure-Motor_Tripping:VALUE,3600,2,0,,0,,0,0,1,,1
pi:160558,VAL_23-LY-92529_Outputs_gasLevel:VALUE,PH (Profiler) % Scaled Level Output for Level A or Gas,%,0,2,Float32,1,PH (Profiler) % Scaled Level Output for Level A or Gas,,0,0,0,0,VAL_23-LY-92529_Outputs_gasLevel:VALUE,0,-5,145058,0,0,0,0,classic,50,160558,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_Outputs_gasLevel:VALUE,3600,2,0,,0,,0,0,0,%,100
pi:161015,VAL_23-YA-96105-02:Z.X.Value,PH 1stStg Comp 1 JournBRG DE,,0,0,Float32,1,PH 1stStg Comp 1 JournBRG DE,,0,0,0,0,VAL_23-YA-96105-02:Z.X.Value,0,-5,145515,0,0,0,0,classic,50,161015,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-YA-96105-02:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:163656,VAL_45-TT-92508:X.Value,PH 1stStgSuctClr CoolMed Out,,0,2,Float32,1,PH 1stStgSuctClr CoolMed Out,,0,0,0,0,VAL_45-TT-92508:X.Value,0,-5,148156,0,0,0,0,classic,50,163656,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,45-TT-92508:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160154,VAL_23-FE-9106-39:X.Value,PH 1st Stg Lube Oil Heater Running,,0,2,Digital,1,PH 1st Stg Lube Oil Heater Running,Valhall_True_False,147,0,0,0,VAL_23-FE-9106-39:X.Value,0,-5,144654,0,0,0,0,classic,0,160154,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-FE-9106-39:X.Value,3600,2,0,,0,,0,0,1,,1
pi:160035,VAL_23_FIC_92543_06:Z.X.Value,PH 1stStgComp AntSrg Limit 1 PV,,0,2,Float32,1,PH 1stStgComp AntSrg Limit 1 PV,,0,0,0,0,VAL_23_FIC_92543_06:Z.X.Value,0,-5,144535,0,0,0,0,classic,50,160035,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_FIC_92543_06:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160263,VAL_23-KA-9101-M01_Winding_Temperature_W1:VALUE,PH (SwitchGear),degC,0,2,Float32,1,PH (SwitchGear),,0,0,0,0,VAL_23-KA-9101-M01_Winding_Temperature_W1:VALUE,0,-5,144763,0,0,0,0,classic,50,160263,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01_Winding_Temperature_W1:VALUE,3600,2,0,,0,,0,0,0,degC,100
pi:161066,VAL_23-ZA-96107-01:Z.X.Value,PH 1stStg Comp Schaft Axial,,0,0,Float32,1,PH 1stStg Comp Schaft Axial,,0,0,0,0,VAL_23-ZA-96107-01:Z.X.Value,0,-5,145566,0,0,0,0,classic,50,161066,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-ZA-96107-01:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160828,VAL_23-TIC-96147:Control Module:BA,PH 1stStg Comp Seal Gas Auto,-,0,2,Digital,1,PH 1stStg Comp Seal Gas Auto,Valhall_True_False,147,0,0,0,VAL_23-TIC-96147:Control Module:BA,0,-5,145328,0,0,0,0,classic,0,160828,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-96147:Control Module:BA,3600,2,0,,0,,0,0,1,-,1
pi:160183,VAL_23-FT-92521:X.Value,PH 1stStgSuctScrubber Liq Out,,0,2,Float32,1,PH 1stStgSuctScrubber Liq Out,,0,0,0,0,VAL_23-FT-92521:X.Value,0,-5,144683,0,0,0,0,classic,50,160183,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-FT-92521:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160498,VAL_23-LIC-92521:MODE,PH 1stStgSuctScrubber Level Mode,,0,0,String,1,PH 1stStgSuctScrubber Level Mode,,0,0,0,0,VAL_23-LIC-92521:MODE,0,-5,144998,0,0,0,0,classic,50,160498,C,0,0,0,7,0,0,1,1,0,0,0,1,,28800,2,0,,0,"if (('VAL_23-LIC-92521:Control Module:BA') = ""True"" AND ('VAL_23-LIC-92521:Control Module:BX') = ""False"") THEN ""AUTO"" ELSE if (('VAL_23-LIC-92521:Control Module:BA') = ""True"" AND ('VAL_23-LIC-92521:Control Module:BX') = ""True"") THEN ""E1"" ELSE if ('VAL_23-LIC-92521:Control Module:BA') = ""False"" then ""MAN"" ELSE ""N/A""",0,600,1,,100
pi:160495,VAL_23-LIC-92521:Control Module:PI,PH 1stStgSuctScrubber Level Integral time,s,0,2,Float32,1,PH 1stStgSuctScrubber Level Integral time,,0,0,0,0,VAL_23-LIC-92521:Control Module:PI,0,-5,144995,0,0,0,0,classic,50,160495,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LIC-92521:Control Module:PI,3600,2,0,,0,,0,0,0,s,100
pi:160790,VAL_23-TIC-92604:Z.X.Value,PH 1stStgDiscCool Gas Out Measured Value,degC,0,0,Float32,1,PH 1stStgDiscCool Gas Out Measured Value,,0,0,0,0,VAL_23-TIC-92604:Z.X.Value,0,-5,145290,0,0,0,0,classic,50,160790,LAB-WAS-VAL800,1,0,1,1,0,0,1,0,0,0,0,1,23-TIC-92604:Z.X.Value,28800,2,0,,0,,0,600,0,degC,100
pi:160932,VAL_23-TT-96181:Z.X2.Value,PH 1st Stg Oil System Header,,0,2,Float32,1,PH 1st Stg Oil System Header,,0,0,0,0,VAL_23-TT-96181:Z.X2.Value,0,-5,145432,0,0,0,0,classic,50,160932,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TT-96181:Z.X2.Value,3600,2,0,,0,,0,0,0,,100
pi:160271,VAL_23-KA-9101-M01-EL:XS.CoreStatus.Xservice.Signal.Value,PH Truck in Service,,0,2,Digital,1,PH Truck in Service,Valhall_True_False,147,0,0,0,VAL_23-KA-9101-M01-EL:XS.CoreStatus.Xservice.Signal.Value,0,-5,144771,0,0,0,0,classic,0,160271,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01-EL:XS.CoreStatus.Xservice.Signal.Value,3600,2,0,,0,,0,0,1,,1
pi:160266,VAL_23-KA-9101-M01-39B:X.Value,PH 1st Stage Compressor Motor Running,,0,2,Digital,1,PH 1st Stage Compressor Motor Running,Valhall_True_False,147,0,0,0,VAL_23-KA-9101-M01-39B:X.Value,0,-5,144766,0,0,0,0,classic,0,160266,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01-39B:X.Value,3600,2,0,,0,,0,0,1,,1
pi:160774,VAL_23-TIC-92504:Control Module:BA,PH 1stStgSuctCool Gas Out Auto,-,0,2,Digital,1,PH 1stStgSuctCool Gas Out Auto,Valhall_True_False,147,0,0,0,VAL_23-TIC-92504:Control Module:BA,0,-5,145274,0,0,0,0,classic,0,160774,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-92504:Control Module:BA,3600,2,0,,0,,0,0,1,-,1
pi:160221,VAL_23-KA-9101_EPE:VALUE,PH (CBM) 1st Stage ExpCompr Poly Eff,,0,2,Float32,1,PH (CBM) 1st Stage ExpCompr Poly Eff,,0,0,0,0,VAL_23-KA-9101_EPE:VALUE,0,-5,144721,0,0,0,0,classic,50,160221,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101_EPE:VALUE,3600,2,0,,0,,0,0,0,,100
pi:160078,VAL_23_PIC_92538_08:Z.X.Value,PH 1stStgComp STV Perf Limit 2 PV,,0,2,Float32,1,PH 1stStgComp STV Perf Limit 2 PV,,0,0,0,0,VAL_23_PIC_92538_08:Z.X.Value,0,-5,144578,0,0,0,0,classic,50,160078,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_PIC_92538_08:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160931,VAL_23-TT-96181:Z.X1.Value,PH 1st Stg Oil System Header,,0,2,Float32,1,PH 1st Stg Oil System Header,,0,0,0,0,VAL_23-TT-96181:Z.X1.Value,0,-5,145431,0,0,0,0,classic,50,160931,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TT-96181:Z.X1.Value,3600,2,0,,0,,0,0,0,,100
pi:161071,VAL_23-ZA-96121-03:Z.X.Value,PH 1stStg Gear Schaft Axial,,0,0,Float32,1,PH 1stStg Gear Schaft Axial,,0,0,0,0,VAL_23-ZA-96121-03:Z.X.Value,0,-5,145571,0,0,0,0,classic,50,161071,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-ZA-96121-03:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160830,VAL_23-TIC-96147:Control Module:PD,PH 1stStg Comp Seal Gas Derivate time,s,0,2,Float32,1,PH 1stStg Comp Seal Gas Derivate time,,0,0,0,0,VAL_23-TIC-96147:Control Module:PD,0,-5,145330,0,0,0,0,classic,50,160830,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-96147:Control Module:PD,3600,2,0,,0,,0,0,0,s,100
pi:160993,VAL_23-VA-9110-M01:Z.Y.Value,PH 1stStgComp Oil Mist Fan,,0,2,Digital,1,PH 1stStgComp Oil Mist Fan,Valhall_True_False,147,0,0,0,VAL_23-VA-9110-M01:Z.Y.Value,0,-5,145493,0,0,0,0,classic,0,160993,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-VA-9110-M01:Z.Y.Value,3600,2,0,,0,,0,0,1,,1
